city,state,lat,lng
araricá,RS,-29.62421667965923,-50.92472848375899
araripe,CE,-7.198190230663674,-40.141118021081645
araripina,PE,-7.577678685814366,-40.501362066517
araruama,RJ,-22.869309765671982,-42.32125599263829
araruna,PB,-6.534118134203998,-35.743283898915735
araruna,PR,-23.929495728966735,-52.50064919097112
arataca,BA,-15.261549087667621,-39.416715230662405
aratiba,RS,-27.393878979446516,-52.30079208837952
aratuba,CE,-4.419358212248046,-39.04633611936836
aratuipe,BA,-13.074654354755138,-38.99632024881133
aratuípe,BA,-13.069350503117775,-38.98836308898651
araua,SE,-11.264487980231028,-37.62038398195362
araucaria,PR,-25.581421508995142,-49.38809273708963
araucária,PR,-25.58110427726189,-49.38827233752239
araujos,MG,-19.94457922756843,-45.166650917822786
arauá,SE,-11.265128131483385,-37.616756457901104
araxa,MG,-19.592272553654006,-46.93908706424617
araxá,MG,-19.59134694416147,-46.93912509869802
araçagi,PB,-6.850405070147517,-35.37576025357081
araçariguama,SP,-23.435052478132754,-47.06681094523601
araçatuba,SP,-21.204529659652472,-50.443234271485444
araçaí,MG,-19.199484332305055,-44.24675452107722
araçoiaba,PE,-7.790290354442398,-35.09134850015013
araçoiaba da serra,SP,-23.51655647819947,-47.61146966015303
araçu,GO,-16.353879052519602,-49.685644908469484
araçuaí,MG,-16.93859629592242,-42.13523484292538
araçás,BA,-12.211149119713475,-38.20252789329346
araújos,MG,-19.94455332571384,-45.16498298249606
arceburgo,MG,-21.364132750962657,-46.93989548487439
arco verde,RS,-29.35027093898587,-51.54791183893818
arco-iris,SP,-21.773506095170134,-50.46472672496849
arcos,MG,-20.288301513728257,-45.541300693446196
arcoverde,PE,-8.418945170759907,-37.059362484446474
areado,MG,-21.35871206261818,-46.1449665979704
areal,RJ,-22.243707999292415,-43.09854917159979
arealva,SP,-22.02950145575722,-48.91356673220313
areia,PB,-6.96672904710812,-35.70250563207212
areia branca,RN,-4.956031992866762,-37.12783949027907
areia branca,SE,-10.756914282151778,-37.313691010983966
areia branca dos assis,PR,-7.4219600842578775,-39.350876514145014
areia de baraunas,PB,-7.12397776931988,-36.94639315542039
areial,PB,-7.048617955582523,-35.92421174107332
areias,SP,-22.582287289027455,-44.69615578487731
areiopolis,SP,-22.674138885355855,-48.66639441224437
areiópolis,SP,-22.672084388136987,-48.664230353430156
arembepe,BA,-12.7621161537852,-38.18152285695949
arenapolis,MT,-14.459992121241395,-56.842861279034864
arenopolis,GO,-16.385489638361854,-51.55956684307419
arenápolis,MT,-14.460796953576503,-56.84148749881078
arez,RN,-6.198808041095981,-35.16435580993192
argirita,MG,-21.613990095260654,-42.83721746330323
aricanduva,MG,-17.868015877622902,-42.556108803821814
arinos,MG,-15.920350682439093,-46.10773503284158
aripuana,MT,-10.185682868565964,-59.46188003858034
aripuanã,MT,-10.183186386436542,-59.45683982655064
ariquemes,RO,-9.910527745214482,-63.03555499768102
ariranha,SP,-21.189588340616634,-48.78771758700769
ariranha do ivai,PR,-24.383058743843282,-51.58204772189658
ariranha do ivaí,PR,-24.38695032123424,-51.58886947716671
armacao de buzios,RJ,-22.770156248566522,-41.91256052463261
armacao dos buzios,RJ,-22.76648557858327,-41.90944761043472
armazem,SC,-28.259708667735318,-49.01849908041336
armazém,SC,-28.260060126279694,-49.01394199870497
armação dos búzios,RJ,-22.765811275619583,-41.90369811661507
arneiroz,CE,-6.325943690618894,-40.15613983579525
aroazes,PI,-6.105346329212214,-41.78832315437302
aroeiras,PB,-7.546247807895233,-35.70730669344224
arraial,PI,-6.652049127378291,-42.532280999433056
arraial d ajuda,BA,-16.49087155319871,-39.082955365333895
arraial d'ajuda,BA,-16.385873646040263,-39.29731978307632
arraial do cabo,RJ,-22.963546289873033,-42.05072170618839
arraias,TO,-12.92069951964487,-46.95008122252024
arroio do meio,RS,-29.394875869959982,-51.945171165133004
arroio do padre,RS,-31.441525370787435,-52.41824426181239
arroio do sal,RS,-29.5409423986955,-49.88526690603356
arroio do tigre,RS,-29.333450448380372,-52.995051771964
arroio dos ratos,RS,-30.089920662146096,-51.73152450330508
arroio grande,RS,-32.23566062512626,-53.078851281770035
arroio trinta,SC,-26.928511307806666,-51.335122525174846
arrozal,RJ,-22.594589669312334,-44.0307961050585
artur nogueira,SP,-22.571207861628345,-47.1657687687331
aruana,GO,-14.928390298848775,-51.07959158820119
aruanã,GO,-14.912951003742663,-51.07936641854001
aruja,SP,-23.400745536766703,-46.322839931458134
arujá,SP,-23.400838999619523,-46.320127564242725
arvoredo,SC,-27.078409010542018,-52.45510633727941
arvorezinha,RS,-28.87190543829348,-52.180111441190874
ascurra,SC,-26.95718708184798,-49.37627016510524
aspasia,SP,-20.16039149883064,-50.725964383456855
aspásia,SP,-20.161347235463325,-50.72532473305938
assai,PR,-23.375007494886024,-50.845827902884544
assare,CE,-6.875517170698454,-39.870908804180004
assaré,CE,-6.872501585006234,-39.87286270188077
assaí,PR,-23.378446836351078,-50.84565119673241
assis,SP,-22.65849706222492,-50.41828219858361
assis brasil,AC,-10.935105601017353,-69.55783084258935
assis chateaubriand,PR,-24.402021416487024,-53.51740411970834
assuncao,PB,-7.077091335231696,-36.732248704492505
assuncao do piaui,PI,-5.864192360581453,-41.06069465744806
astolfo dutra,MG,-21.314030738133884,-42.864233964033346
astorga,PR,-23.236673429298893,-51.667933872284294
atalaia,AL,-9.506693572289144,-36.01488129857166
atalaia,PR,-23.151657928456522,-52.05211506960893
atalaia do norte,AM,-4.36536535897804,-70.19256688680632
atalanta,SC,-27.421321255507692,-49.782950034762216
ataleia,MG,-18.058760836257957,-41.137032820377286
ataléia,MG,-18.041821044963285,-41.111806951634556
atibaia,SP,-23.123134519244505,-46.560481987331165
atilio vivacqua,ES,-20.92514780451319,-41.19649395129351
augustinopolis,TO,-5.4682264566119505,-47.88823718970732
augustinópolis,TO,-5.469032311127268,-47.88870673652057
augusto correa,PA,-1.0236028208649164,-46.63744984962762
augusto corrêa,PA,-1.0391525314784167,-46.62137837541804
augusto de lima,MG,-18.108587652103864,-44.261888612755996
augusto pestana,RS,-28.51518329915839,-53.994146190298764
aurea,RS,-27.6954931647399,-52.053414140354654
aurelino leal,BA,-14.327923509614225,-39.36816194934361
auriflama,SP,-20.685083174259976,-50.55462075520381
aurilandia,GO,-16.6800504509085,-50.46526066427959
aurora,CE,-6.944245619931199,-38.965894156976866
aurora,SC,-27.314662192631335,-49.636809990266705
aurora do iguacu,PR,-25.368938982586084,-54.158713248406784
aurora do para,PA,-2.1350551769507287,-47.55795963271966
aurora do tocantins,TO,-12.710710358907429,-46.40543513701018
autazes,AM,-3.581535752432196,-59.12926969963856
avai,SP,-22.157654380802075,-49.33233161736277
avanhandava,SP,-21.460710063924196,-49.94644521887572
avare,SP,-23.101661110048383,-48.923743286031524
avaré,SP,-23.099655634643035,-48.92455613010045
avaí,SP,-22.158778750532136,-49.331077609850986
avaí do jacinto,MG,-16.14535826868856,-40.296888430361264
avelar,RJ,-22.327926993618423,-43.41168485928766
avelino lopes,PI,-10.141657474791316,-43.94873133203079
avelinopolis,GO,-16.470292583954837,-49.7597428430537
axixa,MA,-2.8372461578244654,-44.05561490724336
axixa do tocantins,TO,-5.631981638287438,-47.76582699758014
axixá do tocantins,TO,-5.62026600570658,-47.77409789303798
azambuja,SC,-28.493609999999933,-49.220279999999946
azurita,MG,-20.0081703442994,-44.47163413146476
açailândia,MA,-4.951866257769791,-47.494153379668916
açu,RN,-5.5800408471280845,-36.91444838382109
açu da torre,BA,-12.576809999999966,-38.00416999999993
açucena,MG,-19.073388487504147,-42.54723470033183
babaculandia,TO,-7.2036422139499665,-47.758757986818146
bacabal,MA,-4.226384665835355,-44.78906394035817
bacabeira,MA,-2.949605953921348,-44.32932452475407
bacaxa,RJ,-22.893426802422145,-42.47013777700554
bacaxa (saquarema) - distrito,RJ,-22.89762301753369,-42.47416898392744
bacuri,MA,-1.7280569130405292,-45.14182897643022
bacurituba,MA,-2.70778070740857,-44.74003883695993
bady bassitt,SP,-20.91711533777068,-49.45081883954137
baependi,MG,-21.961660896718744,-44.88903628055419
bage,RS,-31.325081063754553,-54.10372230962073
bagre,PA,-1.9000030000967698,-50.209687907949565
baguacu,SP,-20.69019808780269,-49.06794576792927
baguari,MG,-18.871945482069957,-41.963082328814274
bagé,RS,-31.324769791202073,-54.10331640651476
baia formosa,RN,-6.370052320444516,-35.005351165547985
baianopolis,BA,-12.305739641294254,-44.5388124087167
baiao,PA,-2.792978382515453,-49.669830930747096
baixa grande,BA,-11.96147261711341,-40.16778905956732
baixa grande do ribeiro,PI,-7.9084243651879484,-45.21088308989325
baixio,CE,-6.729919287548336,-38.7159484459393
baixo guandu,ES,-19.512568777088724,-41.012926255435566
baião,PA,-2.7925289692482536,-49.66846838514368
balbinos,SP,-21.901262418619652,-49.356838571590075
baldim,MG,-19.35343986807516,-43.95976260855736
baliza,GO,-16.200375508864134,-52.544147699130235
balneario arroio do silva,SC,-28.98799086431239,-49.418953571231974
balneario barra do sul,SC,-26.45817040232512,-48.616573643777784
balneario camboriu,SC,-26.990124247192306,-48.633114373691896
balneario de picarras,SC,-26.75737075199301,-48.6757379478268
balneario gaivota,SC,-29.164036202797508,-49.59491154145488
balneario picarras,SC,-26.762899407242198,-48.68290270889026
balneario pinhal,RS,-30.244333143421496,-50.26465313833557
balneario rincao,SC,-28.82923322363224,-49.23348600862617
balneário arroio do silva,SC,-28.984190901152985,-49.41423598011292
balneário barra do sul,SC,-26.45579966078799,-48.61864923548313
balneário camboriú,SC,-27.004554392090014,-48.63780655782501
balneário gaivota,SC,-29.153758480841365,-49.58470286824751
balneário pinhal,RS,-30.239902706096306,-50.252367331387156
balneário piçarras,SC,-26.75797972581447,-48.68083723274712
balneário rincão,SC,-28.82545454442003,-49.23423818944559
balsa nova,PR,-25.57349560568768,-49.62757015584016
balsamo,SP,-20.737177490083123,-49.58219424928403
balsas,MA,-7.5314749353251536,-46.04310515312331
bambui,MG,-20.015437694927495,-45.97709809819721
bambuí,MG,-20.013068737157184,-45.97495066290959
banabuiu,CE,-5.30511200872304,-38.91958010341349
banabuiú,CE,-5.306349943865625,-38.919725095126836
bananal,SP,-22.68345055122797,-44.318917933330425
bananeiras,PB,-6.748088778361755,-35.63143101928754
bandeira,MG,-15.885797701961174,-40.5622830184042
bandeira do sul,MG,-21.730125416985874,-46.3864678018016
bandeirante,SC,-26.767565271847264,-53.64012486945639
bandeirantes,MG,-23.13289603182123,-50.3748050012412
bandeirantes,MS,-19.909944722599914,-54.36436481330819
bandeirantes,PR,-23.111896862925292,-50.37155139815296
bandeirantes d'oeste,SP,-23.106241494540207,-50.377957047095386
bandeirantes do tocantins,TO,-7.759597790519602,-48.57808559792473
bannach,PA,-7.644858345436869,-50.35747312439622
banquete,RJ,-22.174558223906683,-42.4725765370264
banzae,BA,-10.585968502698583,-38.62099450700789
banzaê,BA,-10.582962046751394,-38.611497214186194
barao,RS,-29.37666941197211,-51.49824451559166
barao ataliba nogueira,SP,-22.381617751708013,-46.74721971320819
barao de antonina,SP,-23.630205088449827,-49.56238466478771
barao de cocais,MG,-19.93492158174251,-43.480723242871434
barao de cotegipe,RS,-27.61640332999156,-52.3814971713648
barao de grajau,MA,-6.749827164330503,-43.04311197987049
barao de juparana,RJ,-22.344483225330805,-43.681665396639325
barao de melgaco,MT,-16.19543385236072,-55.951225309969416
barao de monte alto,MG,-21.242845523629637,-42.235689029589814
barao do triunfo,RS,-30.389810826279273,-51.73751780101631
barauna,PB,-6.644907070632345,-36.24817306021993
barauna,RN,-5.080049626530327,-37.61533523179718
baraúna,RN,-5.080192966343256,-37.61927681875592
barbacena,MG,-21.219352072707792,-43.771457365243094
barbalha,CE,-7.310555661406291,-39.30173021019368
barbosa,SP,-21.265672541770414,-49.95032168011177
barbosa ferraz,PR,-24.027435144481696,-52.009024023193035
barcarena,PA,-1.5118836506451743,-48.63407331830913
barcelona,RN,-5.949142570178054,-35.9269540288715
barcelos,AM,-0.970815290107954,-62.92765736209585
barcelos,RJ,-21.721195899316836,-41.161704607134546
bariri,SP,-22.074022270567585,-48.74025621655563
barra,BA,-11.091426618171694,-43.14545144223989
barra bonita,SC,-26.6549131998767,-53.43887790780584
barra bonita,SP,-22.48619767441374,-48.559591023505334
barra d'alcantara,PI,-6.521393461333288,-42.10609175044488
barra d'alcântara,PI,-6.520915112841016,-42.10528194236836
barra da estiva,BA,-13.627303617775587,-41.32764243619517
barra de  santo antônio,AL,-9.398660608000114,-35.49790109466666
barra de guabiraba,PE,-8.420432402918046,-35.661620866823256
barra de santa rosa,PB,-6.722975852710321,-36.05636685098978
barra de santana,PB,-7.523320024290516,-35.998917676645306
barra de santo antonio,AL,-9.409987656172145,-35.509963851946296
barra de santo antônio,AL,-9.403663307936515,-35.5092164747729
barra de sao francisco,ES,-18.750639170399417,-40.88724600352659
barra de sao joao,RJ,-22.57646348285718,-41.988423039765735
barra de sao miguel,AL,-9.838045888628173,-35.89588712438698
barra de sao miguel,PB,-7.752159182409464,-36.318438917400584
barra de são francisco,ES,-18.751980438035332,-40.882171123346154
barra de são joão,RJ,-22.571978646789894,-41.98975780323623
barra de são miguel,AL,-9.841901568272332,-35.89795428221847
barra do ariranha,MG,-18.66543471822127,-41.10047669413932
barra do bugres,MT,-15.069536524574868,-57.187765718121476
barra do chapeu,SP,-24.472272014557703,-49.02487004636343
barra do chapéu,SP,-24.47429399611513,-49.025958171429465
barra do choca,BA,-14.771048917315847,-40.64005424899493
barra do choça,BA,-14.865413303406,-40.576087209802836
barra do corda,MA,-5.504495037749826,-45.24672365808475
barra do cuiete,MG,-19.06914736253169,-41.53228717515228
barra do garcas,MT,-15.87863735073037,-52.27223991765776
barra do garças,MT,-15.879476847501987,-52.27720947710932
barra do guarita,RS,-27.19171734348444,-53.70962055672457
barra do jacare,PR,-23.112710960841177,-50.17450653120074
barra do jacaré,PR,-23.11274456799206,-50.18059906256319
barra do jacuipe,BA,-11.869524879131234,-40.21960571122674
barra do mendes,BA,-11.81567580101508,-42.059525987376695
barra do pirai,RJ,-22.474777683742655,-43.824261883117515
barra do piraí,RJ,-22.472936891445006,-43.82562843448255
barra do quarai,RS,-30.208462771651977,-57.55079633243585
barra do quaraí,RS,-30.208712525020594,-57.550762654969674
barra do ribeiro,RS,-30.29829374043067,-51.308982963290255
barra do rio azul,RS,-27.410053168682186,-52.41363609091986
barra do rocha,BA,-14.20880157448234,-39.60212491227082
barra do tarrachil,BA,-13.00910117780522,-38.525978987269255
barra do turvo,SP,-24.778404880119687,-48.49975225264679
barra dos coqueiros,SE,-10.910546001317837,-37.02852300227634
barra feliz,MG,-19.96379765255795,-43.45810248787213
barra funda,RS,-27.923880079842665,-53.04198309638062
barra longa,MG,-20.28331413855323,-43.03934543153543
barra mansa,RJ,-22.541153347532763,-44.171692237730994
barra velha,SC,-26.660970150266756,-48.691953317317825
barracao,PR,-26.25386474605838,-53.63363165201182
barracao,RS,-27.67585562899679,-51.45833879109628
barracão,PR,-26.253384098708704,-53.636568487177726
barracão,RS,-27.684932511811454,-51.45462956764742
barrado quarai,RS,-30.208501711996696,-57.551585016369856
barras,PI,-4.243269940730288,-42.29404262878172
barreira,CE,-4.291176025645771,-38.6417165334928
barreiras,BA,-12.148291440071393,-44.96726006078333
barreiras do piaui,PI,-9.924178531246852,-45.475758633548054
barreiras do piauí,PI,-9.923158724894028,-45.47667825404228
barreirinhas,MA,-2.7572296690037668,-42.83179515539183
barreiro branco,MG,-15.388257250316318,-43.11312664230795
barreiros,PE,-8.814489427567528,-35.196763396960684
barretos,SP,-20.559626185890163,-48.567785120619796
barrinha,SP,-21.190885638654144,-48.15620878829506
barro,CE,-7.1739467925333615,-38.778493096718
barro alto,BA,-11.76948844484253,-41.90185348124609
barro alto,GO,-14.965873629628225,-48.919185735793526
barro duro,MA,-2.8906151187756013,-42.310004354002686
barro duro,PI,-5.820000723260334,-42.51128535406103
barro preto,BA,-14.808844881550723,-39.473220746209144
barrocas,BA,-11.531422232554455,-39.07759493501058
barrolandia,TO,-9.835706036446274,-48.726432154696646
barrolândia,TO,-9.835072613844872,-48.72492732015216
barroquinha,CE,-2.908957407617819,-41.23662682713504
barros cassal,RS,-29.092217224881846,-52.58608560249378
barroso,MG,-21.191206592695412,-43.97510580556287
barueri,SP,-23.50591265074973,-46.86935863185775
barão,RS,-29.37575161928599,-51.50138475722986
barão ataliba nogueira,SP,-22.39078184009527,-46.74541440796751
barão de antonina,SP,-23.629072885027494,-49.561854913131356
barão de cocais,MG,-19.93137389559047,-43.47843903958147
barão de cotegipe,RS,-27.620882001452433,-52.37341637409097
barão de grajaú,MA,-6.756713999999992,-43.02560475
barão de juparana,RJ,-22.343900773196097,-43.68154304512115
barão de monte alto,MG,-21.243894844265583,-42.236162380068045
barão do triunfo,RS,-30.430208999999948,-51.78409549999997
bastos,SP,-21.921257645470455,-50.73237742419828
bataguassu,MS,-21.7156472573933,-52.42268536682221
bataipora,MS,-22.299018570485877,-53.27314351641425
batalha,AL,-9.674351094872717,-37.12751526212655
batalha,PI,-4.0238882549295365,-42.075627863236555
batatais,SP,-20.89297727758808,-47.585052012762034
